"","p1_1v","p1_2v","p1_3v","p2_1v","p2_2v","p2_3v","p3_1v","p3_2v","p3_3v","p32_1v","p32_2v","p32_3v","pbj_2v","pbj_3v","ps_1v","ps_2v","ps_3v","ps1_1v","ps1_2v","ps1_3v","ps2_1v","ps2_2v","ps2_3v"
"1",1.47791628397147,0.156501721155469,-0.00174865035707454,1.50096652775798,0.158773320162093,-0.00177569654654439,1.52275383052199,0.158597316093023,-0.00177277112983017,1.56055263606634,0.168602183195442,-0.00191333259119325,0.134866152942024,-0.00148385772776067,1.38088311379143,0.151753509400845,-0.00166309990353392,1.34999092942123,0.151912683227063,-0.00166519469596368,-3.28055158205434,0.616226363410089,-0.0116590763067841
"2",1.02629881984876,0.171734159004554,-0.0018933598031246,1.17375160834257,0.16762820724097,-0.00184511430925749,1.19515639446602,0.167755722885979,-0.00184773900251861,1.0635332776378,0.184380578401197,-0.00207626245817753,0.148692040163647,-0.0016302785504179,0.909203690760895,0.171201481008125,-0.00187987346808621,0.842916042922354,0.173103447063295,-0.00189918313664344,-5.95886492115216,0.753407045772272,-0.0125523084528059
"3",1.78005710501317,0.131289858992191,-0.00136174599568805,1.85071538429966,0.131281432642931,-0.00136544110300082,1.89791841385127,0.129715449133532,-0.00134615073996256,4.69545591001519,-0.0629421636795887,0.0013472688686712,0.119122941710971,-0.00121175772629652,1.84012893328267,0.120931614722421,-0.00125124992640983,1.77925738679122,0.122924228199625,-0.00127519003703267,-1.88596362944071,0.508743509593311,-0.0100114276636375
"4",0.986401824509822,0.166424923516286,-0.00174194399384136,1.01627037426179,0.169057107471452,-0.00178533849461868,1.02336723057105,0.170063014757005,-0.00180183435693731,0.728981239549017,0.196599742043554,-0.00213700671060772,0.146054455073466,-0.00151531264122076,1.02429662529851,0.16059923351443,-0.00170251515610551,1.00063432039405,0.159817338164511,-0.00168612204528821,-6.17243453867634,0.738658875138822,-0.0112635756443085
"5",0.645554860556517,0.196793552728405,-0.00220342871900629,0.716508519820897,0.197839989458864,-0.00222488891818671,0.790057696740375,0.194910502158254,-0.00218795430945599,0.506506017606814,0.222078652473957,-0.00257168693843511,0.170568003636263,-0.00189221832065408,1.05567206034991,0.161336781337863,-0.0017346502782728,0.959313166987126,0.164943565232515,-0.00177880308392629,0.959307746261758,0.164943909109797,-0.00177880764471028
"6",1.0998895431,0.165749274365991,-0.0017774027091587,1.19269459699164,0.164855279935489,-0.00176998115405931,1.26100373524621,0.162156247096257,-0.00173588001734087,1.42980842242488,0.160141629954017,-0.00167116084237028,0.146001081000381,-0.00154296196431996,1.2727150032415,0.151637069354943,-0.00163964026909184,1.2522621142901,0.151466483314094,-0.00163882984222331,-4.9453375234787,0.699444397120093,-0.0117975158950528
"7",1.27756640444474,0.157693803065107,-0.00167293897261592,1.4091097869643,0.15463802513792,-0.00164154080020533,1.45978390935097,0.153169875485525,-0.00162599093820145,1.1804785534293,0.179609752187126,-0.00195676134488284,0.118138889104224,-0.00118963429235705,1.38031649693271,0.141876037082034,-0.00144303588704158,1.25734849689774,0.146733375317337,-0.00149646510736762,3.09713319045386,0.188624032957483,-0.00626413245765901
"8",0.960263623226422,0.173067354662922,-0.00185411907491958,1.10958943813536,0.170095992920593,-0.00183270724359557,1.05535492235664,0.174615824021511,-0.00189139507246314,1.29986078407013,0.170446158538578,-0.0018384239030564,0.138845844130285,-0.00142282914197436,1.07469327688602,0.157818932061129,-0.00167298023264158,1.00746087494735,0.159440187411275,-0.0016866441765668,2.26884721222947,0.237200618014432,-0.00682765351952963
"9",1.42663900654462,0.150500673848234,-0.00159177674266017,1.46408657216399,0.152616187202509,-0.00162479584010668,1.43840383237932,0.155297315547483,-0.00165918196102215,1.53080674544823,0.158602686065048,-0.00169331729953766,0.127152636055523,-0.00130356318400714,1.26641930355533,0.147672791958495,-0.00152565212826165,1.21519546214626,0.148625426154416,-0.00153312904103846,-3.09003686359842,0.578054720876757,-0.0107669430665449
"10",1.15552504180418,0.160233851824522,-0.00168384344011455,1.23763619151892,0.161371463634111,-0.00171193389931065,1.26827342788099,0.161435753402813,-0.00171727757471104,2.9584379707329,0.0757476048667673,-0.000690968884248959,0.143315613502107,-0.00148378781452228,1.48589003956357,0.131692450261481,-0.00133606663667096,1.48695332295496,0.129915008751283,-0.00131212643984665,-6.0789367342322,0.745195040643655,-0.0116318165200053
"11",0.595493465636971,0.189307615514305,-0.00200417849692503,0.672420786825299,0.189163318055376,-0.00200760568634992,0.799908094693101,0.183452911089354,-0.00194076697695172,1.92763385615738,0.142866536690532,-0.00153231189667162,0.165548528101066,-0.00173262055218129,1.05635432110885,0.157498613301501,-0.00165464693354443,0.987065390222933,0.159699940508277,-0.00167932564606747,0.987065394921335,0.159699939828887,-0.00167932563072597
"12",1.02840163141876,0.174964921842165,-0.00192316142381733,1.12263698689518,0.173966773208513,-0.00191486688141048,1.22090395380554,0.169709703303772,-0.00186282104434617,1.11941887632377,0.188667615857606,-0.0021582096561969,0.142960358559954,-0.00152217224434912,1.42829355276747,0.144096719358142,-0.00154068339255267,1.31814483761132,0.148249169623174,-0.00158605585022223,-2.92571546566638,0.584823053224731,-0.0112020508640435
